dataset.id,dataset.name,dataset.license_title,dataset.license_id,dataset.isopen,dataset.tracking_summary.total,dataset.tracking_summary.recent,resource.id,resource.name,resource.created,resource.revision_timestamp,resource.format,resource.url,resource_tracking_summary_total,resource_tracking_summary_recent
3676d5dc-8ac5-4bc6-b1cb-33a411c56841,2010-nigeria-budget,License Not Specified,notspecified,False,90,12,3d038cee-777f-4717-95e7-bc380feca3ee,Ministry of Petroleum Resources ,n/a,2012-02-20T17:40:08.916806,PDF,https://commondatastorage.googleapis.com/ckannet-storage/2012-02-20T173738/PETROLEUM-RESOURCES.pdf,0,0
3676d5dc-8ac5-4bc6-b1cb-33a411c56841,2010-nigeria-budget,License Not Specified,notspecified,False,90,12,e8c2467c-a3f9-4f35-bf54-0f9f3b81c199,Ministry of Police Affairs ,n/a,2012-02-20T17:40:08.916806,PDF,https://commondatastorage.googleapis.com/ckannet-storage/2012-02-20T173809/POLICE-AFFAIRS.pdf,0,0
3676d5dc-8ac5-4bc6-b1cb-33a411c56841,2010-nigeria-budget,License Not Specified,notspecified,False,90,12,397aa3f2-5f0b-4725-b61d-d29f6088309b,POLICE FORMATION AND COMMAND,n/a,2012-02-20T17:40:08.916806,PDF,https://commondatastorage.googleapis.com/ckannet-storage/2012-02-20T173833/POLICE-FORMATION-AND-COMMAND.pdf,0,0
3676d5dc-8ac5-4bc6-b1cb-33a411c56841,2010-nigeria-budget,License Not Specified,notspecified,False,90,12,083d9628-8437-4805-b5dc-2c7734b64ad8,POWER,n/a,2012-02-20T17:40:08.916806,PDF,https://commondatastorage.googleapis.com/ckannet-storage/2012-02-20T173907/POWER.pdf,0,0
3676d5dc-8ac5-4bc6-b1cb-33a411c56841,2010-nigeria-budget,License Not Specified,notspecified,False,90,12,7220f8ff-13fc-4d14-bf07-1e8eb9db6e7c,PRESIDENCY,n/a,2012-02-20T17:40:08.916806,PDF,https://commondatastorage.googleapis.com/ckannet-storage/2012-02-20T173925/PRESIDENCY.pdf,0,0
3676d5dc-8ac5-4bc6-b1cb-33a411c56841,2010-nigeria-budget,License Not Specified,notspecified,False,90,12,5be0119f-852b-49f6-96c5-3e16690611ba,PUBLIC-COMPLAINTS-COMMISSION.pdf,n/a,2012-02-20T17:40:08.916806,PDF,https://commondatastorage.googleapis.com/ckannet-storage/2012-02-20T173948/PUBLIC-COMPLAINTS-COMMISSION.pdf,0,0
3676d5dc-8ac5-4bc6-b1cb-33a411c56841,2010-nigeria-budget,License Not Specified,notspecified,False,90,12,5d5ca1c5-d9d4-4e89-b9d9-5aff838c1952,REVENUE-MOBILIZATION-ALLOCATION-AND-FISCAL-COMMISSION,n/a,2012-02-20T17:40:08.916806,PDF,https://commondatastorage.googleapis.com/ckannet-storage/2012-02-20T174011/REVENUE-MOBILIZATION-ALLOCATION-AND-FISCAL-COMMISSION.pdf,0,0
3676d5dc-8ac5-4bc6-b1cb-33a411c56841,2010-nigeria-budget,License Not Specified,notspecified,False,90,12,8a2bb30a-02ad-42ff-845a-76d8b0b5b71c,SALARIES-AND-WAGES-COMMISSION.pdf,n/a,2012-02-20T17:40:08.916806,PDF,https://commondatastorage.googleapis.com/ckannet-storage/2012-02-20T174102/SALARIES-AND-WAGES-COMMISSION.pdf,3,3
3676d5dc-8ac5-4bc6-b1cb-33a411c56841,2010-nigeria-budget,License Not Specified,notspecified,False,90,12,108f4043-d5fb-418f-9bdc-5b930c15cc7f,SCIENCE-AND-TECHNOLOGY.pdf,n/a,2012-02-20T17:40:08.916806,PDF,https://commondatastorage.googleapis.com/ckannet-storage/2012-02-20T174138/SCIENCE-AND-TECHNOLOGY.pdf,0,0
3676d5dc-8ac5-4bc6-b1cb-33a411c56841,2010-nigeria-budget,License Not Specified,notspecified,False,90,12,85859b97-18a4-4737-8c2c-77c1dc029475,Secretary of Government of Federation,n/a,2012-02-20T17:40:08.916806,PDF,https://commondatastorage.googleapis.com/ckannet-storage/2012-02-20T174221/SGF.pdf,5,5
3676d5dc-8ac5-4bc6-b1cb-33a411c56841,2010-nigeria-budget,License Not Specified,notspecified,False,90,12,4be48284-a59b-45f4-b58c-2761199f87b4,Ministry of Transport,n/a,2012-02-20T17:40:08.916806,PDF,https://commondatastorage.googleapis.com/ckannet-storage/2012-02-20T174250/TRANSPORT.pdf,0,0
3676d5dc-8ac5-4bc6-b1cb-33a411c56841,2010-nigeria-budget,License Not Specified,notspecified,False,90,12,5ab47e23-93d7-454d-862e-39f30470416c,WORKS-AND-HOUSING,n/a,2012-02-20T17:40:08.916806,PDF,https://commondatastorage.googleapis.com/ckannet-storage/2012-02-20T174319/WORKS-AND-HOUSING.pdf,0,0
3676d5dc-8ac5-4bc6-b1cb-33a411c56841,2010-nigeria-budget,License Not Specified,notspecified,False,90,12,477fe734-ce7d-4dda-9650-363742a1c70a,Ministry of Youth,n/a,2012-02-20T17:40:08.916806,PDF,https://commondatastorage.googleapis.com/ckannet-storage/2012-02-20T174339/YOUTH.pdf,0,0
8f06caec-b118-4ad9-a8d7-988878be6048,2010-north-virginia-beach-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,cc41917d-f678-44f6-80ca-99d2f0655af9,2010 North Virginia Beach Virginia GeoPDF,2015-01-25T22:33:26.178938,2015-01-25T22:33:26.115317,geopdf,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-25T22:32:50.418Z/va-north-virginia-beach-20100923-tm-geo.zip,0,0
8f06caec-b118-4ad9-a8d7-988878be6048,2010-north-virginia-beach-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,ebbd9443-f0b8-41b7-a794-1166fe5bb338,2010 North Virginia Beach Virginia PNG,2015-01-25T22:34:09.490534,2015-01-25T22:34:09.410182,png,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-25T22:33:43.369Z/va-north-virginia-beach-20100923-tm-geo.png,0,0
7ecbec64-acc2-43a7-a4c5-464f13d038e0,2010-poquoson-west-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,5892f377-9318-4e6d-9f5b-11f4c13411cd,2011 Poquoson West Virginia GeoPDF,2015-01-25T21:15:40.113921,2015-01-25T21:20:41.213123,geopdf,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-25T21:14:11.943Z/va-poquoson-west-20100816-tm-geo.zip,0,0
7ecbec64-acc2-43a7-a4c5-464f13d038e0,2010-poquoson-west-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,69dc69d4-159e-45e8-97a6-ec3a0c1a3031,2011 Poquoson West Virginia PNG,2015-01-25T21:18:01.104382,2015-01-25T21:18:01.038998,image/png,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-25T21:15:55.412Z/va-poquoson-west-20100816-tm-geo.png,0,0
e3d9260a-7621-4594-a58b-160201e03aa6,2010-raynor-isle-of-wight-county-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,48bc943e-a1e1-42b8-a22e-c466f5e08db6,2010 Raynor Isle of Wight County Virginia GeoPDF,2015-01-26T04:39:16.654468,2015-01-26T04:39:16.561722,geopdf,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-26T04:37:29.851Z/va-raynor-20100722-tm-geo.zip,0,0
e3d9260a-7621-4594-a58b-160201e03aa6,2010-raynor-isle-of-wight-county-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,fb83baaf-6e53-48e4-a0ef-b1fc05d9d03b,2010 Raynor Isle of Wight County Virginia PNG,2015-01-26T04:43:38.817389,2015-01-26T04:43:38.750172,image/png,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-26T04:39:20.765Z/va-raynor-20100722-tm-geo.png,0,0
923c27f5-e006-4a1f-ab55-08e4dff33b52,2010-ship-calls-port-of-virginia,Creative Commons CCZero,cc-zero,True,0,0,70c0f4e7-d81c-4a50-a771-891dc4fa77f1,2010 Ship Calls by Month for the Port of Virginia CSV,2015-02-08T14:10:20.761319,2015-02-08T14:10:20.665538,CSV,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T14:10:05.168Z/ship-calls-port-of-virginia-2010.csv,0,0
923c27f5-e006-4a1f-ab55-08e4dff33b52,2010-ship-calls-port-of-virginia,Creative Commons CCZero,cc-zero,True,0,0,2efaf421-d9da-485d-acaa-6eb7c6c3d72c,2010 Ship Calls by Month for the Port of Virginia ODS,2015-02-08T14:10:45.717985,2015-02-08T14:10:45.638673,ods,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T14:10:26.558Z/ship-calls-port-of-virginia-2010.ods,0,0
923c27f5-e006-4a1f-ab55-08e4dff33b52,2010-ship-calls-port-of-virginia,Creative Commons CCZero,cc-zero,True,0,0,122d0259-137b-4c3a-8b00-9a4d86eda2ac,2010 Ship Calls by Month for the Port of Virginia XLSX,2015-02-08T14:11:19.555521,2015-02-08T14:11:19.477995,xlsx,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-08T14:10:52.517Z/ship-calls-port-of-virginia-2010.xlsx,0,0
71bdea44-c938-4628-9959-d0a53e8e68c9,2010-smithfield-isle-of-wight-county-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,d713a306-ee46-45a4-8ed3-a7878eae65f1,2010 Smithfield Isle of Wight County Virginia GeoPDF,2015-01-25T23:50:35.547569,2015-01-25T23:50:35.492281,ZIP,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-25T23:49:36.355Z/va-smithfield-20100819-tm-geo.zip,0,0
71bdea44-c938-4628-9959-d0a53e8e68c9,2010-smithfield-isle-of-wight-county-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,35aca50d-ce1a-4a88-8b19-4ceff4e54de6,2010 Smithfield Isle of Wight County Virginia PNG,2015-01-25T23:51:41.327767,2015-01-25T23:51:41.202432,PDF,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-25T23:50:49.501Z/va-smithfield-20100819-tm-geo.pdf,0,0
27c49d4e-d27a-4d44-8e49-c5219a7933dd,2010-virginia-beach-geopdf,Creative Commons CCZero,cc-zero,True,0,0,d86aab86-0c34-4706-8177-726be1bdd8d0,2010 Virginia Beach GeoPDF,2015-01-25T11:39:16.360472,2015-01-25T11:39:16.311742,geopdf,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-25T11:37:41.537Z/va-beach-20100907-tm-geo.zip,0,0
21913747-56a6-4fda-b679-51d5f9f44d4f,2010-virginia-beach-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,1aea6fb1-ed01-4fbb-9d98-0f60776f5ce1,2010 Virginia Beach Virginia GeoPDF,2015-01-26T00:48:04.104258,2015-01-26T00:48:04.033512,geopdf,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-26T00:44:25.843Z/va-virginia-beach-20100923-tm-geo.zip,0,0
21913747-56a6-4fda-b679-51d5f9f44d4f,2010-virginia-beach-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,a1b0e302-524f-4a12-958c-6328ef9edb94,2010 Virginia Beach Virginia PNG,2015-01-26T00:54:36.224587,2015-01-26T00:54:36.162977,png,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-26T00:53:00.503Z/va-virginia-beach-20100923-tm-geo.png,0,0
48112f12-0389-442f-ab30-0b65a17c530c,2010-ware-neck-gloucester-county-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,7781ffd8-1ff6-4517-9485-588ddcce2f8e,2010 Ware Neck Gloucester County Virginia GeoPDF,2015-01-26T03:48:23.645295,2015-01-26T03:48:23.585103,ZIP,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-26T03:46:22.011Z/va-ware-neck-20100816-tm-geo.zip,0,0
48112f12-0389-442f-ab30-0b65a17c530c,2010-ware-neck-gloucester-county-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,a823120b-2eb7-4e59-bdad-a54358443d56,2010 Ware Neck Gloucester County Virginia PNG,2015-01-26T03:57:13.738720,2015-01-26T03:57:13.673006,image/png,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-26T03:54:14.258Z/va-ware-neck-20100816-tm-geo.png,0,0
886a0f5d-3380-4c07-becb-a83e05db48e6,2010-williamsburg-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,b3488df1-4494-4270-80c1-2a7194cbba57,2010 Williamsburg Virginia GeoPDF,2015-01-25T23:44:37.240701,2015-01-25T23:44:37.177253,ZIP,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-25T23:43:17.859Z/va-williamsburg-20100816-tm-geo.zip,0,0
886a0f5d-3380-4c07-becb-a83e05db48e6,2010-williamsburg-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,dfbfcd44-a617-4462-97f6-5ab9145b11ed,2010 Williamsburg Virginia PNG,2015-01-25T23:47:11.214310,2015-01-25T23:47:11.118149,image/png,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-25T23:44:44.905Z/va-williamsburg-20100816-tm-geo.png,0,0
71b31b8c-faf3-4062-b94f-075aae86c807,2010-yorktown-york-county-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,496582b5-3617-4216-a3f9-cf647ad9e9dd,2010 Yorktown York County Virginia GeoPDF,2015-01-25T23:25:30.206570,2015-01-25T23:25:30.125184,ZIP,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-25T23:18:39.314Z/va-yorktown-20100816-tm-geo.zip,0,0
71b31b8c-faf3-4062-b94f-075aae86c807,2010-yorktown-york-county-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,afac09ac-65d2-4855-989f-504b88f1b362,2010 Yorktown York County Virginia PNG,2015-01-25T23:27:50.763712,2015-01-25T23:27:50.708891,image/png,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-25T23:25:37.080Z/va-yorktown-20100816-tm-geo.png,0,0
93f12eae-e329-48a6-9812-915a8e56e270,2010-zuni-isle-of-wight-county-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,60aca49d-e9d7-4703-8fba-7a18f3c0a73c,2010 Zuni Isle of Wight County Virginia GeoPDF,2015-01-25T23:14:48.077686,2015-01-25T23:14:48.018210,ZIP,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-25T23:13:00.183Z/va-zuni-20100722-tm-geo.zip,0,0
93f12eae-e329-48a6-9812-915a8e56e270,2010-zuni-isle-of-wight-county-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,432a0c35-f3bd-4112-b513-170800af9ffb,2010 Zuni Isle of Wight County Virginia PNG,2015-01-25T23:17:11.412657,2015-01-25T23:17:11.335564,image/png,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-25T23:14:54.673Z/va-zuni-20100722-tm-geo.png,0,0
af4ccab7-d5c5-43c8-878c-1ed5c1414515,2011-2012-unlinked-passenger-trips-hrt,Creative Commons CCZero,cc-zero,True,0,0,2f488136-9c96-4dd5-948b-27baa6f154f9,CSV,2015-02-25T17:17:56.652812,2015-02-25T17:17:56.596101,CSV,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-25T17:13:27.568Z/2011-2012-unlinked-passenger-trips-hrt.csv,0,0
af4ccab7-d5c5-43c8-878c-1ed5c1414515,2011-2012-unlinked-passenger-trips-hrt,Creative Commons CCZero,cc-zero,True,0,0,110dedee-6711-46e7-b25c-cf75d08dac07,ODS,2015-02-25T17:24:13.718086,2015-02-25T17:24:13.654047,ods,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-25T17:18:25.306Z/2011-2012-unlinked-passenger-trips-hrt.ods,0,0
af4ccab7-d5c5-43c8-878c-1ed5c1414515,2011-2012-unlinked-passenger-trips-hrt,Creative Commons CCZero,cc-zero,True,0,0,3da42440-2f13-4068-83a3-d5838be37f44,XLSX,2015-02-25T17:25:41.814427,2015-02-25T17:25:41.731276,xlsx,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-25T17:24:36.528Z/2011-2012-unlinked-passenger-trips-hrt.xlsx,0,0
af4ccab7-d5c5-43c8-878c-1ed5c1414515,2011-2012-unlinked-passenger-trips-hrt,Creative Commons CCZero,cc-zero,True,0,0,d38e6ade-f6e0-4215-973a-1dfe62b5e03c,PDF,2015-02-25T17:26:37.704988,2015-02-25T17:26:37.647066,PDF,https://ckannet-storage.commondatastorage.googleapis.com/2015-02-25T17:25:55.572Z/2012-q4-ridership-apta.pdf,0,0
af315c5a-e6af-4b48-a25d-0c46ae6ccbdd,2011-achilles-gloucester-county-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,8eaada49-1f5c-432c-8d80-c75a0d497d87,2011 Achilles Gloucester County Virginia GeoPDF,2015-01-26T01:06:49.185047,2015-01-26T01:06:49.072299,ZIP,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-26T01:00:16.030Z/va-achilles-20110630-tm-geo.zip,0,0
af315c5a-e6af-4b48-a25d-0c46ae6ccbdd,2011-achilles-gloucester-county-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,13f60f1e-3528-4d2b-9c89-55b038f86c86,2011 Achilles Gloucester County Virginia PNG,2015-01-26T01:10:10.965997,2015-01-26T01:10:10.897436,png,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-26T01:07:23.157Z/va-achilles-20110630-tm-geo.png,0,0
dddd70d2-95d1-41ff-af2c-d9ac9258cbb3,2011-annual-report-city-of-chesapeake-virginia,Creative Commons CCZero,cc-zero,True,0,0,d2f60dd8-2859-41eb-b6f4-e0ff026fc2a4,2011 Annual Report for the City of Chesapeake Virginia PDF,2015-01-22T21:26:06.479359,2015-01-22T21:26:06.417261,PDF,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-22T21:25:38.506Z/2011-annual-report-city-of-chesapeake-virginia.pdf,0,0
b4566101-5d7e-45ba-9ce8-578248d465f2,2011-annual-report-suffolk-police-department,Creative Commons CCZero,cc-zero,True,0,0,360626a5-05dd-4a3a-bc92-936decbf8ee7,2011 Annual Report Suffolk VA Police Department PDF,2015-01-19T17:32:02.122976,2015-01-19T17:32:02.072447,PDF,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-19T17:31:09.267Z/2011-annual-report-final.pdf,0,0
fd9445ff-04ed-472f-9025-1a9ce4d81f2b,2011-buckhorn-suffolk-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,07263916-d419-4add-8227-1c99afd3f935,2011 Buckhorn Suffolk Virginia GeoPDF,2015-01-26T04:29:08.125599,2015-01-26T04:29:08.007248,geopdf,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-26T04:24:47.641Z/va-buckhorn-20110628-tm-geo.zip,0,0
fd9445ff-04ed-472f-9025-1a9ce4d81f2b,2011-buckhorn-suffolk-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,ee7b842a-d757-465c-86f6-0bb8b6072ce1,2011 Buckhorn Suffolk Virginia PNG,2015-01-26T04:30:42.583729,2015-01-26T04:30:42.517102,image/png,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-26T04:29:29.613Z/va-buckhorn-20110628-tm-geo.png,0,0
59101b1e-5fb7-46d4-924d-8fc0405e0ac4,2011-budget-city-of-newport-news-va,Creative Commons CCZero,cc-zero,True,0,0,aec4f81a-ec9f-496b-9ae6-910053c390b6,2011 Budget City of Newport News VA PDF,2015-01-22T08:11:15.803411,2015-01-22T08:11:15.736572,PDF,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-22T07:52:52.693Z/fy-2011.pdf,0,0
51d7ee18-8d34-4c28-90a9-2044ea0fee06,2011-budget-city-of-norfolk-va,Creative Commons CCZero,cc-zero,True,0,0,9a3e98e0-ef13-4a59-b9c5-48a3c9ad7324,2011 Budget City of Norfolk VA PDF,2015-01-18T23:51:47.372649,2015-01-18T23:51:47.288195,PDF,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-18T23:50:42.099Z/fy-2011-budget.pdf,0,0
d23433b3-045e-4e0c-af96-e09548a3f937,2011-budget-city-of-portsmouth-virginia,Creative Commons CCZero,cc-zero,True,0,0,ecb9f79d-42d8-414c-8d71-f4e0c9aa251b,2011 Budget City of Portsmouth VA PDF,2015-01-18T18:10:55.662074,2015-01-18T18:10:55.610271,PDF,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-18T18:09:15.050Z/2011.zip,0,0
2ecb54a5-ecb5-457c-b8fe-8d70f745d4a2,2011-budget-city-of-virginia-beach-va,Creative Commons CCZero,cc-zero,True,0,0,22b670a4-5393-4bff-8e3d-a38d1b2567f8,2011 Budget City of Virginia Beach VA Executive Summary PDF,2015-01-19T16:03:57.984654,2015-01-19T16:03:57.934190,PDF,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-19T16:02:54.745Z/fy11-rmp-adopted-complete.pdf,0,0
2ecb54a5-ecb5-457c-b8fe-8d70f745d4a2,2011-budget-city-of-virginia-beach-va,Creative Commons CCZero,cc-zero,True,0,0,8c29bc3e-e05e-4a54-8ee8-75bded4a55cf,2011 Budget City of Virginia Beach VA Operating Budget PDF,2015-01-19T16:05:24.511398,2015-01-19T16:05:24.460761,PDF,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-19T16:03:40.838Z/fy11-adopted-operating-budget.pdf,0,0
2ecb54a5-ecb5-457c-b8fe-8d70f745d4a2,2011-budget-city-of-virginia-beach-va,Creative Commons CCZero,cc-zero,True,0,0,8ca5d1e7-ca43-4928-ba87-6f92c660accf,2011 Budget City of Virginia Beach VA CIP PDF,2015-01-19T16:06:26.578839,2015-01-19T16:06:26.530655,PDF,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-19T16:05:21.138Z/fy11-adopted-capital-improvement.pdf,0,0
9146e7d8-db74-4b9b-bb1e-51e8c007af82,2011-cafr-city-of-portsmouth-virginia,Creative Commons CCZero,cc-zero,True,0,0,5994961d-30fb-418b-83cb-bf993cfddfa1,2011 CAFR Portsmouth Virginia PDF,2015-01-18T19:19:55.472860,2015-01-18T19:19:55.391791,PDF,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-18T19:18:53.359Z/2011-city-cafr-final.pdf,0,0
735a2fa3-a309-4852-812b-20d241695a8e,2011-city-of-vancouver-landfill-quantities-of-nuisance-waste-and-recyclable-materials,License Not Specified,notspecified,False,0,0,ce2ab53e-ef2f-4dff-b133-023aa957729a,2011 Nuisance Waste Quantities,2014-04-03T23:06:02.267647,2014-04-03T23:33:29.605708,xlsx,https://ckannet-storage.commondatastorage.googleapis.com/2014-04-03T23:32:21.392Z/2011-nuisance-waste-quantities.xlsx,0,0
735a2fa3-a309-4852-812b-20d241695a8e,2011-city-of-vancouver-landfill-quantities-of-nuisance-waste-and-recyclable-materials,License Not Specified,notspecified,False,0,0,243f605e-ff0c-4061-8f7e-747c5c5cd307,2011 Nuisance Waste Quantities,2014-04-03T23:22:33.844555,2014-04-03T23:27:06.714919,CSV,https://ckannet-storage.commondatastorage.googleapis.com/2014-04-03T23:22:17.137Z/2011-nuisance-waste-quantities.csv,0,0
735a2fa3-a309-4852-812b-20d241695a8e,2011-city-of-vancouver-landfill-quantities-of-nuisance-waste-and-recyclable-materials,License Not Specified,notspecified,False,0,0,6fdf7864-415b-4a11-88f6-351645cf802f,2011 Recycling Quantities,2014-04-03T23:25:49.259003,2014-04-03T23:30:56.039432,CSV,https://ckannet-storage.commondatastorage.googleapis.com/2014-04-03T23:23:52.570Z/2011-recycling-quantities.csv,0,0
735a2fa3-a309-4852-812b-20d241695a8e,2011-city-of-vancouver-landfill-quantities-of-nuisance-waste-and-recyclable-materials,License Not Specified,notspecified,False,0,0,ffcb938a-cd9b-44ce-ba04-8c0c411bd53e,2011 Recycling Quantities,2014-04-03T23:34:36.540654,2014-04-03T23:34:36.486088,xlsx,https://ckannet-storage.commondatastorage.googleapis.com/2014-04-03T23:34:06.070Z/2011-recycling-quantities.xlsx,0,0
735a2fa3-a309-4852-812b-20d241695a8e,2011-city-of-vancouver-landfill-quantities-of-nuisance-waste-and-recyclable-materials,License Not Specified,notspecified,False,0,0,f8fdbebd-e7ed-458b-91df-01ea6688982c,2011 Annual Report for the Vancouver Landfill,2014-04-03T23:55:17.396793,2014-04-03T23:55:17.330855,PDF,https://ckannet-storage.commondatastorage.googleapis.com/2014-04-03T23:53:49.058Z/2011-vancouver-landfill-annual-report.pdf,0,0
3eff60c6-8517-401f-a78f-f33aa4724f49,2011-creeds-virginia-beach-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,712ec885-3ce3-4c31-a84f-dc1601d7787b,2011 Creeds Virginia Beach Virginia GeoPDF,2015-01-26T04:34:19.605682,2015-01-26T04:34:19.485623,geopdf,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-26T04:32:55.902Z/va-creeds-20110628-tm-geo.zip,0,0
3eff60c6-8517-401f-a78f-f33aa4724f49,2011-creeds-virginia-beach-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,d0e62387-152a-4271-b2fa-48b6f461bd10,2011 Creeds Virginia Beach Virginia PNG,2015-01-26T04:35:08.942283,2015-01-26T04:35:08.876748,png,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-26T04:34:27.234Z/va-creeds-20110628-tm-geo.png,0,0
04f3a68a-db12-486c-ad50-1e467737c0c9,2011-crime-statistics-data-table-city-of-hampton,Creative Commons CCZero,cc-zero,True,0,0,8baeffce-2f3c-45c1-b9c7-3573547360f0,2011 Crime Statistcs Data Table City of Hampton CSV,2015-01-17T23:22:37.603250,2015-01-17T23:22:37.522653,CSV,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-17T23:21:48.345Z/2011-crime-statistics-hampton.csv,0,0
04f3a68a-db12-486c-ad50-1e467737c0c9,2011-crime-statistics-data-table-city-of-hampton,Creative Commons CCZero,cc-zero,True,0,0,5d53482b-fb69-444c-b5ea-07b33a64063b,2011 Crime Statistcs Data Table City of Hampton ODS,2015-01-17T23:25:11.272540,2015-01-17T23:25:11.179513,ods,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-17T23:24:19.056Z/2011-crime-statistics-hampton.ods,0,0
04f3a68a-db12-486c-ad50-1e467737c0c9,2011-crime-statistics-data-table-city-of-hampton,Creative Commons CCZero,cc-zero,True,0,0,bb89ebad-bcb4-4905-a94c-3223f4b6f19d,2011 Crime Statistcs Data Table City of Hampton XLSX,2015-01-17T23:26:09.854812,2015-01-17T23:26:09.802822,xlsx,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-17T23:24:51.793Z/2011-crime-statistics-hampton.xlsx,0,0
04f3a68a-db12-486c-ad50-1e467737c0c9,2011-crime-statistics-data-table-city-of-hampton,Creative Commons CCZero,cc-zero,True,0,0,dc034b54-d6bd-4aaf-aadb-cc120cd5331c,2011 Crime Statistcs Data Table City of Hampton PDF,2015-01-17T23:26:45.951168,2015-01-17T23:26:45.904306,PDF,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-17T23:25:50.119Z/crime-statistics-table-for-2011.pdf,0,0
51831196-4ee1-45df-912d-9cee99538378,2011-deep-creek-chesapeake-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,d588ac6b-9ecf-4448-b8f9-c1be2bcae1c9,2011 Deep Creek Chesapeake Virginia GeoPDF,2015-01-26T04:03:32.558752,2015-01-26T04:03:32.487765,ZIP,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-26T04:01:18.236Z/va-deep-creek-20110628-tm-geo.zip,0,0
51831196-4ee1-45df-912d-9cee99538378,2011-deep-creek-chesapeake-virginia-geopdf,Creative Commons CCZero,cc-zero,True,0,0,96f7a551-2d7b-4166-8d8e-5271414a469d,2011 Deep Creek Chesapeake Virginia PNG,2015-01-26T04:04:23.083269,2015-01-26T04:04:23.007222,png,https://ckannet-storage.commondatastorage.googleapis.com/2015-01-26T04:03:52.262Z/va-deep-creek-20110628-tm-geo.png,0,0
