dataset.id,dataset.name,dataset.license_title,dataset.license_id,resource.id,resource.name,resource.created,resource.revision_timestamp,resource.format,resource.url
33da0572-63c3-4e79-8276-1b77ab5de491,ngds-earthquakes-data,Creative Commons Attribution,cc-by,5a643af5-af8b-4db6-b2b0-23910245ddce,Earthquake data,2014-04-22T09:37:40.262851,2014-10-09T07:19:09.594173,CSV,/datastore/dump/5a643af5-af8b-4db6-b2b0-23910245ddce
6c5923e9-333b-434a-950b-017ddfecbe66,nm,License Not Specified,notspecified,8216367a-ad03-4b3c-a39f-0bada6bdd736,,2015-02-05T14:15:30.232684,2015-02-05T14:15:48.179418,,http://svwv
97e19e6c-abc1-4675-a6fe-6d9e35a2c9b7,nomina-test,Creative Commons Non-Commercial (Any),cc-nc,eb2aa307-4f2f-4063-b140-6e026f74ffcb,Nmina completa del mes de Septiembre 2014,2015-01-05T14:37:50.513880,2015-01-05T14:37:50.437513,ZIP,http://nomina.paraguay.gov.py/data/nomina/201409.json
97e19e6c-abc1-4675-a6fe-6d9e35a2c9b7,nomina-test,Creative Commons Non-Commercial (Any),cc-nc,2c642ff5-80d1-4db4-aaa5-56a187b7af9b,Nmina completa del mes de Septiembre 2014,2015-01-05T14:37:53.313348,2015-01-05T14:37:53.238022,ZIP,http://nomina.paraguay.gov.py/data/nomina/201409.csv
97e19e6c-abc1-4675-a6fe-6d9e35a2c9b7,nomina-test,Creative Commons Non-Commercial (Any),cc-nc,ad5ffaa2-c511-498f-a4fa-1c1a6b8e8749,Nmina completa del mes de Octubre 2014,2015-01-05T14:37:56.540745,2015-01-05T14:37:56.366530,ZIP,http://nomina.paraguay.gov.py/data/nomina/201410.json
97e19e6c-abc1-4675-a6fe-6d9e35a2c9b7,nomina-test,Creative Commons Non-Commercial (Any),cc-nc,c041d18d-cbad-4d34-8df7-1afd35db5435,Nmina completa del mes de Octubre 2014,2015-01-05T14:38:00.792837,2015-01-05T14:38:00.713835,ZIP,http://nomina.paraguay.gov.py/data/nomina/201410.csv
80b50be3-2329-4fb5-869a-26889f7182ba,non-descriptive-title,Creative Commons CCZero,cc-zero,b10266db-775a-4e58-86eb-18d5254b5f5f,Nothing,2014-07-17T06:44:08.592542,2014-07-17T06:44:08.450986,,https://www.google.fi/images/srpr/logo4w.png
c7ac67c3-c278-47ab-857a-896f33212122,nonsense-dataset,License Not Specified,notspecified,51aeaaec-2c38-4f26-9ddc-6820effe0e99,Nonsense Data,2015-03-03T07:56:51.341531,2015-03-03T07:59:44.273594,CSV,http://demo.ckan.org/dataset/c7ac67c3-c278-47ab-857a-896f33212122/resource/51aeaaec-2c38-4f26-9ddc-6820effe0e99/download/nonsense.csv
038897d1-f469-43a2-8601-ed6f05fcc673,number-of-school-dropouts-in-pennsylvania,License Not Specified,notspecified,cd5747ce-7fd8-4c28-9d5a-d5e7650773db,Number of School Dropouts in Pennsylvania testing,2014-07-09T09:41:39.099752,2014-07-10T05:26:27.066336,XLS,https://www.dropbox.com/s/dwf72viqd7xushx/Dropouts%20Public%20by%20School%202011-12.xls
909d2cc7-ad61-426d-a622-12d73b6d2dda,nuovodataset,License Not Specified,notspecified,fccb0641-3df4-44fc-a5f5-45499ab3ca60,piennegi,2014-04-28T12:52:59.109179,2014-04-28T12:53:02.629638,png,http://demo.ckan.org/dataset/909d2cc7-ad61-426d-a622-12d73b6d2dda/resource/fccb0641-3df4-44fc-a5f5-45499ab3ca60/download/schermata20140428a14.44.14.png
909d2cc7-ad61-426d-a622-12d73b6d2dda,nuovodataset,License Not Specified,notspecified,a5d47137-5d8d-41aa-9cb1-fec8726d4292,te,2014-04-28T12:53:36.714742,2014-04-28T12:53:52.364881,CSV,http://demo.ckan.org/dataset/909d2cc7-ad61-426d-a622-12d73b6d2dda/resource/a5d47137-5d8d-41aa-9cb1-fec8726d4292/download/schermata20140428a14.44.14.png
b469e236-910c-4b39-a94d-732f6acaccd0,nuovo-dataset-demo,Creative Commons Attribuzione,cc-by,0a4eaeeb-dde5-411f-8c2e-fb4e5e899c50,prova,2014-11-18T11:33:03.883563,2014-11-18T11:33:15.528016,XLS,http://demo.ckan.org/it/dataset/b469e236-910c-4b39-a94d-732f6acaccd0/resource/0a4eaeeb-dde5-411f-8c2e-fb4e5e899c50/download/iedata.xls
94f877c8-9257-4547-94ad-bc4268e9ca31,octagon,License Not Specified,notspecified,b4e0253d-407e-4f0e-a81b-0b7ea7c43fb8,  ,2014-12-18T04:54:31.778719,2014-12-18T04:56:27.886629,XLS,http://demo.ckan.org/dataset/94f877c8-9257-4547-94ad-bc4268e9ca31/resource/b4e0253d-407e-4f0e-a81b-0b7ea7c43fb8/download/octagonexcel.xls
1fb906c0-fc34-4f3f-9828-3dabed3fffbb,odd,License Not Specified,notspecified,b45ba646-a926-4b33-8a41-dd8f7e7b7fd1,,2015-01-27T14:49:58.051740,2015-01-27T14:50:04.918781,,http://demo.ckan.org/dataset/1fb906c0-fc34-4f3f-9828-3dabed3fffbb/resource/b45ba646-a926-4b33-8a41-dd8f7e7b7fd1/download/9cjiyspdfcsk23hhwcr13datajan272015.xls
1fb906c0-fc34-4f3f-9828-3dabed3fffbb,odd,License Not Specified,notspecified,c4bdd0a8-ed3f-463b-8cff-c7678df377b0,Controversial data,2015-01-27T14:57:19.735646,2015-01-27T14:57:19.708713,,http://demo.ckan.org/dataset/1fb906c0-fc34-4f3f-9828-3dabed3fffbb/resource/c4bdd0a8-ed3f-463b-8cff-c7678df377b0/download/9cjiyspdfcsk23hhwcr13datajan272015.xls
f3acd068-55f5-453b-aeee-506644875a0b,offre,License Not Specified,notspecified,929ceb0a-cca9-4e6e-9c36-5a8d811e300d,Offre MC,2015-02-26T10:07:22.160005,2015-02-26T10:12:52.298806,api,http://demo.ckan.org/dataset/f3acd068-55f5-453b-aeee-506644875a0b/resource/929ceb0a-cca9-4e6e-9c36-5a8d811e300d/download/offmc.csv
e43fbcb2-7228-4660-a659-b45a2e5cedf3,ofi-turismo,Open Data Commons Attribution License,odc-by,268834eb-e692-408f-93a6-59294ebe4bf9,ofi-turismo xls,2014-08-20T17:35:31.578658,2014-10-09T07:18:33.254780,XLS,http://www.valladolid.es/es/temas/hacemos/open-data-datos-abiertos/catalogo-datos/ficheros-datos-elaborados-clasificados-sectores/turismo.ficheros/159121-OFICINAS DE TURISMO_Campos Datasets.xls
e43fbcb2-7228-4660-a659-b45a2e5cedf3,ofi-turismo,Open Data Commons Attribution License,odc-by,0ba9383a-7667-4494-95ca-e4306a4ddb5b,ofi-turismo csv,2014-08-20T17:38:47.847116,2014-10-09T07:18:33.254780,CSV,http://www.valladolid.es/es/temas/hacemos/open-data-datos-abiertos/catalogo-datos/ficheros-datos-elaborados-clasificados-sectores/turismo.ficheros/159122-OFICINAS DE TURISMO_Valladolid_Campos Datasets.csv
a783b2a5-f7b3-44dd-974e-e4c1cd1b6f36,ojfdsojfjdsjfkd,Creative Commons Attribution,cc-by,1a328dac-cf83-4497-9666-6c36eeca7900,test,2014-12-15T15:55:31.606063,2014-12-15T15:55:38.634929,JSON,http://demo.ckan.org/dataset/a783b2a5-f7b3-44dd-974e-e4c1cd1b6f36/resource/1a328dac-cf83-4497-9666-6c36eeca7900/download/aktivesvo.cpp
ed23a1e1-bcfd-4cca-a345-a20fe19980bd,omg,License Not Specified,notspecified,91d0f3d1-e82f-4248-8239-44fd0ea119cc,ATLANTA_GA-Test reappearing bug,2014-08-20T10:10:25.658442,2014-08-20T10:10:25.634183,,http://www.civicdata.com/api/3/action/datastore_search?resource_id=3a70b8b8-7452-4d2e-9333-64690f4f8bb3
3fed0931-b73a-4a90-bd33-ec0cc24e78ef,opbxnr-n3noji3bahn-b-apmnrta-cjied-1950,UK Open Government Licence (OGL),uk-ogl,60729e61-64dc-4d70-b634-044531d67e45,  ,2014-08-01T10:32:20.916348,2014-08-01T10:32:29.183550,png,http://demo.ckan.org/bg/dataset/3fed0931-b73a-4a90-bd33-ec0cc24e78ef/resource/60729e61-64dc-4d70-b634-044531d67e45/download/selection001.png
4a31eae9-b7f5-448c-9018-1ae7df71eea5,opendata,License Not Specified,notspecified,5ae98e10-f99c-4330-b9e0-20e714c14564,,2014-06-11T00:49:37.186983,2014-06-11T00:49:43.831852,,http://aaa
4a31eae9-b7f5-448c-9018-1ae7df71eea5,opendata,License Not Specified,notspecified,a1be9eba-8502-4d4b-a062-dcc54bf87b94,,2014-06-11T01:14:00.238393,2014-06-11T02:31:25.106809,,http://demo.ckan.org/dataset/4a31eae9-b7f5-448c-9018-1ae7df71eea5/resource/a1be9eba-8502-4d4b-a062-dcc54bf87b94/download/test.txt
4a31eae9-b7f5-448c-9018-1ae7df71eea5,opendata,License Not Specified,notspecified,82f5edd6-6040-4530-b247-5d4a5b3fe10e,,2014-06-11T02:42:49.413682,2014-06-11T02:42:57.743354,,http:// 
4a31eae9-b7f5-448c-9018-1ae7df71eea5,opendata,License Not Specified,notspecified,14ca9976-3395-4eec-b5ab-25cf46bd0ff1,,2014-06-11T02:42:57.773687,2014-06-11T02:44:43.647042,,http:// 
4a31eae9-b7f5-448c-9018-1ae7df71eea5,opendata,License Not Specified,notspecified,d925ae2f-f53e-4ad2-b27c-9cad8e619ac2,,2014-06-11T02:46:50.707464,2014-06-11T02:46:50.675269,,C:\Temp\url.txt
4a31eae9-b7f5-448c-9018-1ae7df71eea5,opendata,License Not Specified,notspecified,f03d2c59-99d0-4be3-aa2e-9c56298cf573,,2014-06-11T02:51:42.343853,2014-06-11T02:52:54.461775,,http://demo.ckan.org/dataset/4a31eae9-b7f5-448c-9018-1ae7df71eea5/resource/f03d2c59-99d0-4be3-aa2e-9c56298cf573/download/url.txt
4a31eae9-b7f5-448c-9018-1ae7df71eea5,opendata,License Not Specified,notspecified,f52907dc-5438-4933-9e0e-71a66f3e2b28,aaaa,2014-06-11T02:52:54.497532,2014-06-11T03:18:33.490896,,http://demo.ckan.org/dataset/4a31eae9-b7f5-448c-9018-1ae7df71eea5/resource/f52907dc-5438-4933-9e0e-71a66f3e2b28/download/test.txt
4a31eae9-b7f5-448c-9018-1ae7df71eea5,opendata,License Not Specified,notspecified,c9f2002e-f72d-4db3-b0f1-939a3ad306d8,,2014-06-11T03:18:33.530471,2014-06-11T03:18:33.490896,,http://upload
6f885861-9298-4896-86dd-00fbb6ccac9d,opensource-tutorial,Creative Commons Attribution Share-Alike,cc-by-sa,c65f5a36-25fd-4e0e-a300-aafbe8d3abc0,OpenSource Tutorial Youtube Playlist,2014-11-13T11:48:46.039237,2014-11-13T11:48:54.553696,JSON,http://demo.ckan.org/dataset/6f885861-9298-4896-86dd-00fbb6ccac9d/resource/c65f5a36-25fd-4e0e-a300-aafbe8d3abc0/download/playlist.json
ac6bf625-edcd-4c29-bdd9-29efe7f1bd72,org_a_room,,,d94dec18-c72a-4f4a-9d08-e20fb7ccfa08,manual:Room1-org_a,2014-12-16T11:26:42.288906,2014-12-16T11:26:42.262166,,http://localhost:1026/ngsi10/contextEntitites/manual:Room1
ac6bf625-edcd-4c29-bdd9-29efe7f1bd72,org_a_room,,,b7ea6a3f-9d61-44bf-8771-4d33a99d2dd5,manual:Room2-org_a,2014-12-18T22:26:57.152901,2014-12-18T22:26:57.124980,,http://localhost:1026/ngsi10/contextEntitites/manual:Room2
ac6bf625-edcd-4c29-bdd9-29efe7f1bd72,org_a_room,,,e8617440-f241-4166-851b-7405ae47032f,manual:Room3-org_a,2014-12-19T09:51:07.498073,2014-12-19T09:51:07.466905,,http://localhost:1026/ngsi10/contextEntitites/manual:Room3
ac6bf625-edcd-4c29-bdd9-29efe7f1bd72,org_a_room,,,e883290d-6d2a-4c25-8ff1-ab38d65c70fb,manual:Room4-org_a,2014-12-26T12:04:17.216392,2014-12-26T12:04:17.108601,,http://localhost:1026/ngsi10/contextEntitites/manual:Room4
ac6bf625-edcd-4c29-bdd9-29efe7f1bd72,org_a_room,,,dac1d106-852b-4487-8298-151bfa628066,manual:Room5-org_a,2014-12-28T04:40:39.950209,2014-12-28T04:40:39.893790,,http://localhost:1026/ngsi10/contextEntitites/manual:Room5
ac6bf625-edcd-4c29-bdd9-29efe7f1bd72,org_a_room,,,a0464db5-618c-4129-b7f1-b05d60c1944c,manual:Room6-org_a,2015-01-02T09:39:39.882061,2015-01-02T09:39:39.821294,,http://localhost:1026/ngsi10/contextEntitites/manual:Room6
ac6bf625-edcd-4c29-bdd9-29efe7f1bd72,org_a_room,,,82d07fc8-2984-4247-9c48-78ecdbf6721f,manual:RoomDemo-org_a,2015-01-02T10:05:04.245581,2015-01-02T10:05:04.207732,,http://localhost:1026/ngsi10/contextEntitites/manual:RoomDemo
ac6bf625-edcd-4c29-bdd9-29efe7f1bd72,org_a_room,,,665b40c9-c56f-4b05-91fb-0dbb632889e8,manual:RoomDemoNew-org_a,2015-01-02T10:19:08.627178,2015-01-02T10:19:08.589993,,http://localhost:1026/ngsi10/contextEntitites/manual:RoomDemoNew
ac6bf625-edcd-4c29-bdd9-29efe7f1bd72,org_a_room,,,1ba1b601-6ce4-49c1-ad4b-3af05c140114,manual:NewRoom-org_a,2015-01-02T10:26:31.080148,2015-01-02T10:26:31.031513,,http://localhost:1026/ngsi10/contextEntitites/manual:NewRoom
ac6bf625-edcd-4c29-bdd9-29efe7f1bd72,org_a_room,,,adf8b350-2203-454e-aed5-f96e63e43730,manual:VideoRoom-org_a,2015-01-02T10:40:14.512149,2015-01-02T10:40:14.470991,,http://localhost:1026/ngsi10/contextEntitites/manual:VideoRoom
ac6bf625-edcd-4c29-bdd9-29efe7f1bd72,org_a_room,,,0803a25c-c7af-4cd7-8d3f-c1f579b1f041,manual:shinchanRoom-org_a,2015-01-02T15:47:07.926133,2015-01-02T15:47:07.882043,,http://localhost:1026/ngsi10/contextEntitites/manual:shinchanRoom
ac6bf625-edcd-4c29-bdd9-29efe7f1bd72,org_a_room,,,bab5cca3-3f97-4ec1-9f00-4bac0ab6c32e,manual:FinalRoom-org_a,2015-01-02T16:42:40.351642,2015-01-02T16:42:40.311498,,http://localhost:1026/ngsi10/contextEntitites/manual:FinalRoom
ac6bf625-edcd-4c29-bdd9-29efe7f1bd72,org_a_room,,,ad71c926-d87e-4855-9d65-a115a915b118,manual:Frozen-org_a,2015-01-02T18:21:05.729144,2015-01-02T18:21:05.638445,,http://localhost:1026/ngsi10/contextEntitites/manual:Frozen
ac6bf625-edcd-4c29-bdd9-29efe7f1bd72,org_a_room,,,fedf1718-7269-45cc-95b9-2e96943dd1b1,manual:FrozenIDMRoom-org_a,2015-01-02T20:24:58.221022,2015-01-02T20:24:58.165237,,http://localhost:1026/ngsi10/contextEntitites/manual:FrozenIDMRoom
443b3bf8-809a-4594-8421-21a1a39ffde8,org_b_room,,,5abd430a-a05b-4ad6-87df-a4728d380e90,manual:Room1-org_b,2014-12-16T11:39:12.671061,2014-12-16T11:39:12.645773,,http://localhost:1026/ngsi10/contextEntitites/manual:Room1
443b3bf8-809a-4594-8421-21a1a39ffde8,org_b_room,,,4a91f48d-0e42-4b95-b99d-dcc837e4df96,manual:Room2-org_b,2014-12-18T22:30:22.656741,2014-12-18T22:30:22.629532,,http://localhost:1026/ngsi10/contextEntitites/manual:Room2
443b3bf8-809a-4594-8421-21a1a39ffde8,org_b_room,,,9de3d400-e451-44d9-93d9-4897e1f29e77,manual:Room3-org_b,2015-01-02T09:50:41.474367,2015-01-02T09:50:41.446947,,http://localhost:1026/ngsi10/contextEntitites/manual:Room3
443b3bf8-809a-4594-8421-21a1a39ffde8,org_b_room,,,8569edf8-a59a-4592-b443-4e5c487f1f4b,manual:RoomDemo-org_b,2015-01-02T10:06:28.530159,2015-01-02T10:06:28.500763,,http://localhost:1026/ngsi10/contextEntitites/manual:RoomDemo
443b3bf8-809a-4594-8421-21a1a39ffde8,org_b_room,,,394c2b76-9e3c-417d-8cb1-3bc753b40e41,|manual:Room3-org_b,manual:RoomDemo-org_b|,2015-01-02T10:12:31.814770,2015-01-02T10:12:31.750605,,http://localhost:1026/ngsi10/contextEntitites/manual:Room3
443b3bf8-809a-4594-8421-21a1a39ffde8,org_b_room,,,6a367743-a0fc-462d-860e-d794f810fa90,manual:RoomNewDemo-org_b,2015-01-02T10:21:17.576926,2015-01-02T10:21:17.546237,,http://localhost:1026/ngsi10/contextEntitites/manual:RoomNewDemo
443b3bf8-809a-4594-8421-21a1a39ffde8,org_b_room,,,211104aa-f599-4d00-8620-3362395b2d03,manual:NewRoom-org_b,2015-01-02T10:28:05.778450,2015-01-02T10:28:05.744929,,http://localhost:1026/ngsi10/contextEntitites/manual:NewRoom
443b3bf8-809a-4594-8421-21a1a39ffde8,org_b_room,,,bfc772e4-2b4a-43a4-bbed-610c3b93075d,manual:VideoRoom-org_b,2015-01-02T10:41:50.964759,2015-01-02T10:41:50.931203,,http://localhost:1026/ngsi10/contextEntitites/manual:VideoRoom
64b78155-e56a-4c9d-98d9-47e9961a3765,othet-mnhnctepctba-3dpabooxpahehnr-o6jiactn-no-peajin3aunn-meponpnrtnn,License Not Specified,notspecified,95917d4d-726d-4d4f-9fb8-5ba5989773b6,6455046634-minzdr-form2,2014-08-09T07:45:15.330907,2014-08-09T07:45:15.296387,CSV,http://www.saratov.gov.ru/opendata/minzdr/minzdr-form2.csv
5700f3b6-1758-491b-a8a5-a4d34778aa7d,ov-fiets-locations,Other (Not Open),other-closed,d60fbe1c-cb1d-40ee-bfbb-7bfce5392609,OV Fiets KML,2014-07-11T08:46:26.592743,2014-07-11T08:46:26.558641,KML,http://www.ov-fiets.nl/huurlocaties.kml
e33ea7e4-061c-42e2-8dfb-13482a7a9987,pabcu-d-ooo,License Not Specified,notspecified,6823fbdd-50d2-4692-b496-6930ddbbfcef,,2014-04-28T08:28:05.304725,2014-04-28T08:28:09.267881,HTML,http://google.com
99ad692b-0310-466e-9e6a-d4e30276f761,paliano-strutture-ricettive-2014,Creative Commons CCZero,cc-zero,a31d4d06-f4e3-4856-aa14-0347bc80364f,Strutture ricettive ,2014-07-29T09:23:34.619832,2014-07-29T09:23:34.575051,JSON,http://www.benecomunepaliano.it/tool-admin/cms/?controller=punti&action=selectByIdCategoria&id=23&all&view=open
99ad692b-0310-466e-9e6a-d4e30276f761,paliano-strutture-ricettive-2014,Creative Commons CCZero,cc-zero,84ae180d-a34e-450c-a771-241b045261d1,Strutture ricettive,2014-07-29T09:25:04.855952,2014-07-29T09:25:04.820490,RDF,http://www.benecomunepaliano.it/tool-admin/cms/?controller=punti&action=selectByIdCategoria&id=23&all&view=rdf
248cc6da-fb8b-4a27-92ad-8592c9ba60a5,paoloprovauploadfile,License Not Specified,notspecified,07c201d2-3520-4976-87ff-880e3af0c169,google,2014-06-30T15:52:19.713260,2014-06-30T15:52:19.687269,,http://google.it
248cc6da-fb8b-4a27-92ad-8592c9ba60a5,paoloprovauploadfile,License Not Specified,notspecified,398f438e-09ee-4e1b-bb53-2e7c46095aed,,2014-06-30T18:48:43.537639,2014-06-30T18:48:43.512806,,http://demo.ckan.org/dataset/248cc6da-fb8b-4a27-92ad-8592c9ba60a5/resource/398f438e-09ee-4e1b-bb53-2e7c46095aed/download/log4j.properties
c91c48b9-6d12-4c9f-9cad-bcbe05e6a7ad,paolo-test-dataset,Creative Commons Attribution,cc-by,bbdbf53e-531c-47c0-b82f-89c38edee055,Google,2015-03-04T15:07:36.619455,2015-03-04T15:07:36.431751,PDF,http://www.google.it
35333515-d888-40bd-aa48-92902e2aad0b,parcan,GNU Free Documentation License,gfdl,5d3dc846-b0f2-4fd0-b8e4-ef72f311d685,Dataset Parcan,2014-08-29T16:47:23.118617,2014-08-29T16:47:23.072150,,http://demo.ckan.org/dataset/35333515-d888-40bd-aa48-92902e2aad0b/resource/5d3dc846-b0f2-4fd0-b8e4-ef72f311d685/download/swdata.xlsx
059da471-6433-4fa5-883b-3480f96275e1,parcking-tickets-issued,UK Open Government Licence (OGL),uk-ogl,2916bb5e-ff03-494c-a37a-8d83e192a738,On Street Penalty Charge Notices - 01/01/14 to 31/12/14,2015-02-25T14:59:37.849651,2015-02-25T15:00:31.305493,CSV,http://demo.ckan.org/dataset/059da471-6433-4fa5-883b-3480f96275e1/resource/2916bb5e-ff03-494c-a37a-8d83e192a738/download/15feb141488attachment1of11.csv
afa2d0e4-b646-4e40-a842-f086821ac30e,parent,License Not Specified,notspecified,afd13e2b-413c-4159-b7a0-6b6237c12e3c,notes,2014-06-19T10:12:04.395024,2014-06-19T10:12:39.376590,,http://demo.ckan.org/dataset/afa2d0e4-b646-4e40-a842-f086821ac30e/resource/afd13e2b-413c-4159-b7a0-6b6237c12e3c/download/newtextdocument.txt
7f1d4af9-8a41-43c1-8ce0-af1070ec2b43,parking,Other (Open),other-open,1c707474-e4fc-43bb-a03c-fc90c657c5eb,parking,2014-07-01T07:07:54.828688,2014-07-01T07:08:06.473810,CSV,http://demo.ckan.org/dataset/7f1d4af9-8a41-43c1-8ce0-af1070ec2b43/resource/1c707474-e4fc-43bb-a03c-fc90c657c5eb/download/parkingspaces.csv
7f1d4af9-8a41-43c1-8ce0-af1070ec2b43,parking,Other (Open),other-open,4e0bca0e-83d0-43ae-ba25-51c23a996030,new_parking,2014-07-04T03:22:39.387197,2014-07-04T03:22:52.650972,CSV,http://demo.ckan.org/dataset/7f1d4af9-8a41-43c1-8ce0-af1070ec2b43/resource/4e0bca0e-83d0-43ae-ba25-51c23a996030/download/newparkingspaces.csv
e74019ea-86d6-4303-82a1-944ee92307f7,parks-and-wildlife-website,Other (Public Domain),other-pd,02b68621-233c-4e9e-80b4-ade4eed012f7,parks-and-wildlife-website,2014-09-03T07:48:48.726628,2014-09-03T07:48:48.696325,url,http://www.dpaw.wa.gov.au/
effa36d2-1889-40c0-b653-3ed8a942bbdb,passi-carrabili,GNU Free Documentation License,gfdl,13921a80-16d7-4bb6-9956-0f914372a217,passi-carrabili,2015-01-02T15:31:35.749293,2015-01-02T15:31:57.287705,,http://www.dati.gov.it/catalog/dataset/passi-carrabili/resource/1bcb85e2-7af0-4893-8d0c-3d55e131ce17
662e0933-8a39-48cc-b052-7e16b4fa26fa,payments-over-500-2014-04,UK Open Government Licence (OGL),uk-ogl,fdf95cb8-9ac2-4a50-8c50-bd1eb465d426,Payment over 500 April 2014,2014-08-19T15:35:42.725780,2014-08-19T16:13:20.882849,CSV,http://demo.ckan.org/dataset/662e0933-8a39-48cc-b052-7e16b4fa26fa/resource/fdf95cb8-9ac2-4a50-8c50-bd1eb465d426/download/136741paymentsover500apriltest.csv
a35f0eac-f9ad-4d76-a232-ba03a3c86444,payroll,Other (Public Domain),other-pd,91eb2206-aebb-4be6-8390-318e3dd12fa8,test,2015-02-27T20:39:48.416602,2015-02-27T20:40:21.516749,,http://demo.ckan.org/dataset/a35f0eac-f9ad-4d76-a232-ba03a3c86444/resource/91eb2206-aebb-4be6-8390-318e3dd12fa8/download/test.txt
69717037-6854-4611-9809-0b77a9c109df,pepito-perez,No se ha especificado la licencia,notspecified,1824d22e-ecf6-410f-821c-13eba966021f,carpintero feliz,2014-06-21T09:53:27.431605,2014-06-21T09:53:27.403636,,http://drupal.demo.civicrm.org
4d605e3b-6311-4ca8-b770-1839d4db7847,percentage-of-people-who-have-a-usual-source-of-medical-care-usual-source-of-medical-care,License Not Specified,notspecified,d061e415-6a88-4088-bc43-68714e3eed61,National SUmmary,2014-07-29T14:18:54.358215,2014-07-29T15:20:29.055364,CSV,http://demo.ckan.org/dataset/4d605e3b-6311-4ca8-b770-1839d4db7847/resource/d061e415-6a88-4088-bc43-68714e3eed61/download/percentageofpeoplewhohaveausualsourceofmedicalcareusualsourceofmedicalcare.csv
f93e4cd1-99a3-4ec4-a2e5-009fb22c0e16,philly-bike-routes,License Not Specified,notspecified,7d1fcfe0-c328-468f-a844-74dce24ba8ac,Philly Bike Routes Shapefile,2014-08-01T15:56:01.330331,2014-08-01T15:56:19.031507,shapefile,http://demo.ckan.org/dataset/f93e4cd1-99a3-4ec4-a2e5-009fb22c0e16/resource/7d1fcfe0-c328-468f-a844-74dce24ba8ac/download/philadelphiabikenetwork201302.zip
08b43192-3552-44e8-8251-6980c86e0baf,physical-example,Other (Not Open),other-closed,be632e46-f03a-4f87-be11-448f590845b2,20140611,2014-06-11T01:09:54.857991,2014-06-11T01:09:58.696446,CSV,http://demo.ckan.org/dataset/08b43192-3552-44e8-8251-6980c86e0baf/resource/be632e46-f03a-4f87-be11-448f590845b2/download/testphys.csv
36bb2aeb-a277-424e-a5e0-14a7772c2923,pictures,License Not Specified,notspecified,377496f5-5b9d-4e2c-bddd-1a119c38e306,obrazek1,2014-10-10T09:41:25.987912,2014-10-11T19:27:57.754360,png,http://demo.ckan.org/dataset/36bb2aeb-a277-424e-a5e0-14a7772c2923/resource/377496f5-5b9d-4e2c-bddd-1a119c38e306/download/pomnik.jpeg
36bb2aeb-a277-424e-a5e0-14a7772c2923,pictures,License Not Specified,notspecified,b7d4ebd5-9882-4a7f-9bf1-d70146e066ea,,2014-10-11T19:27:57.813208,2014-10-11T19:45:37.647500,,http://demo.ckan.org/dataset/36bb2aeb-a277-424e-a5e0-14a7772c2923/resource/b7d4ebd5-9882-4a7f-9bf1-d70146e066ea/download/pomnik.jpeg
36bb2aeb-a277-424e-a5e0-14a7772c2923,pictures,License Not Specified,notspecified,e658b9f0-5e99-422f-8146-fe484e1a10cf,damn,2014-10-11T19:45:37.700227,2014-10-11T19:53:06.540034,,http://demo.ckan.org/dataset/36bb2aeb-a277-424e-a5e0-14a7772c2923/resource/e658b9f0-5e99-422f-8146-fe484e1a10cf/download/pomnik.jpeg
36bb2aeb-a277-424e-a5e0-14a7772c2923,pictures,License Not Specified,notspecified,33164cde-d47b-4a45-9aa8-a7aa9234e524,name,2014-10-11T19:53:06.580335,2014-10-17T11:41:21.120293,,http://demo.ckan.org/dataset/36bb2aeb-a277-424e-a5e0-14a7772c2923/resource/33164cde-d47b-4a45-9aa8-a7aa9234e524/download/pomnik.jpeg
36bb2aeb-a277-424e-a5e0-14a7772c2923,pictures,License Not Specified,notspecified,2e2dc5b3-db5d-4b8d-b966-9c5422cd54fa,apk,2014-10-17T11:41:21.160579,2014-10-17T11:41:21.120293,apk,http://demo.ckan.org/dataset/36bb2aeb-a277-424e-a5e0-14a7772c2923/resource/2e2dc5b3-db5d-4b8d-b966-9c5422cd54fa/download/crowdenabler3.apk
b703d73d-9d3e-49c2-a27d-51ed083bac2f,pippo-fff,License Not Specified,notspecified,71fd21ef-dcc4-4238-8d3b-4307e5f05cbb,prova,2014-08-06T14:25:02.670951,2014-09-25T19:38:55.590061,excel,http://demo.ckan.org/dataset/b703d73d-9d3e-49c2-a27d-51ed083bac2f/resource/71fd21ef-dcc4-4238-8d3b-4307e5f05cbb/download/prova.xlsx
b703d73d-9d3e-49c2-a27d-51ed083bac2f,pippo-fff,License Not Specified,notspecified,19faa1f2-9aae-48d7-bb4c-1b697e40b4fd,CKAN logo,2014-09-25T19:38:55.617569,2014-09-25T19:38:55.590061,png,http://demo.ckan.org/base/images/ckan-logo.png
3a1e7eff-1cee-4b2e-b6da-c11234065a1b,plant-catalog,Other (Open),other-open,6b53c7ec-e28c-4561-8996-36db3f2f15a8,August 2014 Plant Catalog,2014-08-08T07:00:25.764550,2014-08-08T07:01:36.335148,XML,http://demo.ckan.org/dataset/3a1e7eff-1cee-4b2e-b6da-c11234065a1b/resource/6b53c7ec-e28c-4561-8996-36db3f2f15a8/download/plantcatalog.xml
c277fe4a-fcd7-493d-b286-dd5a496ed1ee,police-forces,UK Open Government Licence (OGL),uk-ogl,735af4a3-1b4b-4e62-9b05-0c5786ec6c1d,Leics Police Force,2015-03-02T13:57:46.285646,2015-03-02T14:00:30.155070,JSON,http://data.police.uk/api/forces/leicestershire
